Settle Date;Security;Maturity;Bid Price;Ask Price;Accrued
2022.07.13;A230726B18;2023.07.26;100.65;101.05;1.43
2022.07.13;A381027A18;2038.10.27;52.2311;53.6572;2.1288
2022.07.13;A241024C18;2024.10.24;86.1039;86.476;1.7945
2022.07.13;A300821A19;2030.08.21;67.3446;68.5003;2.6795
2022.07.13;A251126C19;2025.11.26;76.5605;77.1456;0.6274
2022.07.13;A270422B20;2027.04.22;99.05;99.4;1.5033
2022.07.13;A410425A20;2041.04.25;49.7087;51.2948;0.6493
2022.07.13;A230823C20;2023.08.23;92.3951;92.6125;1.3315
2022.07.13;A290523A20;2029.05.23;65.389;66.2362;0.2795
2022.07.13;A260422E20;2026.04.22;75.7373;76.2242;0.337
2022.07.13;A330420A20;2033.04.20;56.7054;57.8777;0.5178
2022.07.13;A340622A21;2034.06.22;54.1209;55.1288;0.1295
2022.07.13;A290822B21;2029.08.22;97.1071;97.39;0.9837
2022.07.13;A260826F21;2026.08.26;73.7735;74.453;1.3192
2022.07.13;A510428G21;2051.04.28;52.7286;54.1862;0.8329
2022.07.13;D221019;2022.10.19;98.1799;98.2324;0
2022.07.13;D221228;2022.12.28;96.8586;96.9637;0
2022.07.13;A280323B22;2028.03.23;79.2998;79.893;2.1575
2022.07.13;A321124A22;2032.11.24;73.9656;75.2973;2.2774
2022.07.13;A320527G22;2032.05.27;73.1555;74.6008;0.5795
2022.07.13;D230222;2023.02.22;95.6437;95.7977;0
2022.07.13;D230419;2023.04.19;94.4882;94.6761;0
2022.07.13;D230628;2023.06.28;92.6581;92.8421;0
2022.07.14;A231124A07;2023.11.24;95.5629;95.8598;3.8137
2022.07.14;A281022A11;2028.10.22;86.6214;87.6658;4.9007
2022.07.14;A250624B14;2025.06.24;89.3577;89.9279;0.3014
2022.07.14;A240626B15;2024.06.26;88.2406;88.6123;0.1479
2022.07.14;A311022A15;2031.10.22;65.1867;66.3241;2.3596
2022.07.14;A271027A16;2027.10.27;73.2674;74.1263;2.137
2022.07.14;A221026B17;2022.10.26;98.3838;98.4471;1.2514
2022.07.14;A261222D17;2026.12.22;75.6691;76.3408;1.537
2022.07.14;A230726B18;2023.07.26;100.9;101.35;1.4483
2022.07.14;A381027A18;2038.10.27;50.8586;52.2912;2.137
2022.07.14;A241024C18;2024.10.24;85.732;86.0837;1.8014
2022.07.14;A300821A19;2030.08.21;66.0919;67.2208;2.6877
2022.07.14;A251126C19;2025.11.26;76.1594;76.5769;0.6301
2022.07.14;A270422B20;2027.04.22;99.1;99.44;1.5217
2022.07.14;A410425A20;2041.04.25;48.247;49.7116;0.6575
2022.07.14;A230823C20;2023.08.23;92.3003;92.5073;1.3356
2022.07.14;A290523A20;2029.05.23;64.19;65.1322;0.2849
2022.07.14;A260422E20;2026.04.22;74.9413;75.4974;0.3411
2022.07.14;A330420A20;2033.04.20;55.3807;56.4715;0.524
2022.07.14;A340622A21;2034.06.22;52.6089;53.8786;0.1356
2022.07.14;A290822B21;2029.08.22;97.15;97.385;1.0026
2022.07.14;A260826F21;2026.08.26;72.9568;73.5724;1.3233
2022.07.14;A510428G21;2051.04.28;50.8424;52.4713;0.8438
2022.07.14;D221019;2022.10.19;98.2631;98.323;0
2022.07.14;D221228;2022.12.28;96.7897;96.9115;0
2022.07.14;A280323B22;2028.03.23;78.1018;78.9396;2.1699
2022.07.14;A321124A22;2032.11.24;72.5081;73.8057;2.2904
2022.07.14;A320527G22;2032.05.27;71.7503;73.1071;0.5918
2022.07.14;D230222;2023.02.22;95.6567;95.8157;0
2022.07.14;D230419;2023.04.19;94.4722;94.6593;0
2022.07.14;D230628;2023.06.28;92.5445;92.7526;0
2022.07.15;A231124A07;2023.11.24;94.9717;95.2766;3.8301
2022.07.15;A281022A11;2028.10.22;85.5982;86.6676;4.9192
2022.07.15;A250624B14;2025.06.24;88.7784;89.3204;0.3164
2022.07.15;A240626B15;2024.06.26;87.917;88.3169;0.1562
2022.07.15;A311022A15;2031.10.22;63.8971;64.8664;2.3685
2022.07.15;A271027A16;2027.10.27;72.3997;73.2127;2.1452
2022.07.15;A221026B17;2022.10.26;98.4435;98.4776;1.2562
2022.07.15;A261222D17;2026.12.22;74.8453;75.4206;1.5445
2022.07.15;A230726B18;2023.07.26;101.6;101.8;1.4667
2022.07.15;A381027A18;2038.10.27;49.7959;51.0796;2.1452
2022.07.15;A241024C18;2024.10.24;85.2071;85.6251;1.8082
2022.07.15;A300821A19;2030.08.21;64.7426;65.8002;2.6959
2022.07.15;A251126C19;2025.11.26;75.4415;76.0145;0.6329
2022.07.15;A270422B20;2027.04.22;99.4;99.7;1.54
2022.07.15;A410425A20;2041.04.25;47.3779;48.6941;0.6658
2022.07.15;A230823C20;2023.08.23;92.0012;92.2156;1.3397
2022.07.15;A290523A20;2029.05.23;63.2012;64.0883;0.2904
2022.07.15;A260422E20;2026.04.22;74.2068;74.8057;0.3452
2022.07.15;A330420A20;2033.04.20;54.094;55.1539;0.5301
2022.07.15;A340622A21;2034.06.22;51.4286;52.615;0.1418
2022.07.15;A290822B21;2029.08.22;97.15;97.385;1.0215
2022.07.15;A260826F21;2026.08.26;72.1788;72.7592;1.3274
2022.07.15;A510428G21;2051.04.28;51.2735;52.4722;0.8548
2022.07.15;D221019;2022.10.19;98.2833;98.3452;0
2022.07.15;D221228;2022.12.28;96.7219;96.8083;0
2022.07.15;A280323B22;2028.03.23;77.0697;77.9653;2.1822
2022.07.15;A321124A22;2032.11.24;71.0359;72.2992;2.3034
2022.07.15;A320527G22;2032.05.27;70.2796;71.5491;0.6041
2022.07.15;D230222;2023.02.22;95.4782;95.6358;0
2022.07.15;D230419;2023.04.19;94.2571;94.4151;0
2022.07.15;D230628;2023.06.28;91.9146;92.0782;0
2022.07.18;A231124A07;2023.11.24;94.5717;94.8609;3.8795
2022.07.18;A281022A11;2028.10.22;84.7224;85.7355;4.9747
2022.07.18;A250624B14;2025.06.24;88.001;88.5573;0.3616
2022.07.18;A240626B15;2024.06.26;87.4453;87.8708;0.1808
2022.07.18;A311022A15;2031.10.22;63.6903;64.8873;2.3952
2022.07.18;A271027A16;2027.10.27;71.6004;72.3687;2.1699
2022.07.18;A221026B17;2022.10.26;98.4528;98.5087;1.2705
2022.07.18;A261222D17;2026.12.22;74.0032;74.683;1.5671
2022.07.18;A230726B18;2023.07.26;101.6;101.95;1.5217
2022.07.18;A381027A18;2038.10.27;49.8606;51.146;2.1699
2022.07.18;A241024C18;2024.10.24;84.6357;85.0652;1.8288
2022.07.18;A300821A19;2030.08.21;64.6842;65.6544;2.7205
2022.07.18;A251126C19;2025.11.26;74.4771;75.039;0.6411
2022.07.18;A270422B20;2027.04.22;99.65;99.85;1.595
2022.07.18;A410425A20;2041.04.25;47.5486;48.815;0.6904
2022.07.18;A230823C20;2023.08.23;91.4428;91.6714;1.3521
2022.07.18;A290523A20;2029.05.23;62.3607;63.2691;0.3068
2022.07.18;A260422E20;2026.04.22;73.4166;74.0306;0.3575
2022.07.18;A330420A20;2033.04.20;54.2059;55.3612;0.5486
2022.07.18;A340622A21;2034.06.22;51.3535;52.4891;0.1603
2022.07.18;A290822B21;2029.08.22;97.15;97.385;1.0783
2022.07.18;A260826F21;2026.08.26;71.4437;72.0937;1.3397
2022.07.18;A510428G21;2051.04.28;50.9681;52.5391;0.8877
2022.07.18;D221019;2022.10.19;98.3311;98.3986;0
2022.07.18;D221228;2022.12.28;96.7072;96.7962;0
2022.07.18;A280323B22;2028.03.23;76.2127;76.988;2.2192
2022.07.18;A321124A22;2032.11.24;71.0499;72.3127;2.3425
2022.07.18;A320527G22;2032.05.27;70.2939;71.563;0.6411
2022.07.18;D230222;2023.02.22;95.4145;95.5532;0
2022.07.18;D230419;2023.04.19;94.1798;94.3359;0
2022.07.18;D230628;2023.06.28;91.6555;91.833;0
2022.07.19;A231124A07;2023.11.24;94.467;94.7551;3.8959
2022.07.19;A281022A11;2028.10.22;84.4869;85.496;4.9932
2022.07.19;A250624B14;2025.06.24;87.6567;88.2095;0.3767
2022.07.19;A240626B15;2024.06.26;87.2648;87.658;0.189
2022.07.19;A311022A15;2031.10.22;64.1545;65.2681;2.4041
2022.07.19;A271027A16;2027.10.27;71.3581;72.187;2.1781
2022.07.19;A221026B17;2022.10.26;98.2182;98.2604;1.2753
2022.07.19;A261222D17;2026.12.22;73.7071;74.2699;1.5747
2022.07.19;A230726B18;2023.07.26;101.65;102.05;1.54
2022.07.19;A381027A18;2038.10.27;50.6092;51.9202;2.1781
2022.07.19;A241024C18;2024.10.24;84.4646;84.7894;1.8356
2022.07.19;A300821A19;2030.08.21;64.6507;65.7051;2.7288
2022.07.19;A251126C19;2025.11.26;74.1604;74.7187;0.6438
2022.07.19;A270422B20;2027.04.22;100.05;100.45;1.6133
2022.07.19;A410425A20;2041.04.25;48.1515;49.5543;0.6986
2022.07.19;A230823C20;2023.08.23;91.4268;91.6456;1.3562
2022.07.19;A290523A20;2029.05.23;62.2992;63.1697;0.3123
2022.07.19;A260422E20;2026.04.22;73.1645;73.7753;0.3616
2022.07.19;A330420A20;2033.04.20;54.7636;55.8385;0.5548
2022.07.19;A340622A21;2034.06.22;52.0184;53.1231;0.1664
2022.07.19;A290822B21;2029.08.22;97.15;97.4;1.0972
2022.07.19;A260826F21;2026.08.26;71.2014;71.8482;1.3438
2022.07.19;A510428G21;2051.04.28;51.8392;53.4547;0.8986
2022.07.19;D221019;2022.10.19;98.3561;98.418;0
2022.07.19;D221228;2022.12.28;96.7268;96.8364;0
2022.07.19;A280323B22;2028.03.23;75.9419;76.6781;2.2315
2022.07.19;A321124A22;2032.11.24;71.5772;72.7983;2.3555
2022.07.19;A320527G22;2032.05.27;70.9042;72.0317;0.6534
2022.07.19;D230222;2023.02.22;95.418;95.5671;0
2022.07.19;D230419;2023.04.19;94.193;94.3418;0
2022.07.19;D230628;2023.06.28;91.5574;91.7259;0
2022.07.20;A231124A07;2023.11.24;94.5006;94.7999;3.9123
2022.07.20;A281022A11;2028.10.22;84.6928;85.7456;5.0116
2022.07.20;A250624B14;2025.06.24;87.754;88.3516;0.3918
2022.07.20;A240626B15;2024.06.26;87.3259;87.7188;0.1973
2022.07.20;A311022A15;2031.10.22;64.6226;65.6043;2.413
2022.07.20;A271027A16;2027.10.27;71.5598;72.4557;2.1863
2022.07.20;A221026B17;2022.10.26;98.2285;98.2901;1.2801
2022.07.20;A261222D17;2026.12.22;73.8042;74.4242;1.5822
2022.07.20;A230726B18;2023.07.26;102.05;102.4;1.5583
2022.07.20;A381027A18;2038.10.27;51.2632;52.7098;2.1863
2022.07.20;A241024C18;2024.10.24;84.4303;84.8744;1.8425
2022.07.20;A300821A19;2030.08.21;64.9523;66.0981;2.737
2022.07.20;A251126C19;2025.11.26;74.2448;74.8484;0.6466
2022.07.20;A270422B20;2027.04.22;100.15;100.55;1.6317
2022.07.20;A410425A20;2041.04.25;49.1589;50.72;0.7068
2022.07.20;A230823C20;2023.08.23;91.4019;91.6291;1.3603
2022.07.20;A290523A20;2029.05.23;62.5621;63.4735;0.3178
2022.07.20;A260422E20;2026.04.22;73.302;73.9384;0.3658
2022.07.20;A330420A20;2033.04.20;55.5154;56.608;0.561
2022.07.20;A340622A21;2034.06.22;52.4533;53.7663;0.1726
2022.07.20;A290822B21;2029.08.22;97.15;97.43;1.1161
2022.07.20;A260826F21;2026.08.26;71.3459;71.9939;1.3479
2022.07.20;A510428G21;2051.04.28;52.67;54.4645;0.9096
2022.07.20;D221019;2022.10.19;98.3664;98.4349;0
2022.07.20;D221228;2022.12.28;96.4542;96.5708;0
2022.07.20;A280323B22;2028.03.23;76.09;76.9693;2.2438
2022.07.20;A321124A22;2032.11.24;72.1094;73.5592;2.3685
2022.07.20;A320527G22;2032.05.27;71.3673;72.7131;0.6658
2022.07.20;D230222;2023.02.22;95.3996;95.4545;0
2022.07.20;D230419;2023.04.19;94.1457;94.341;0
2022.07.20;D230628;2023.06.28;91.5;91.7159;0
2022.07.21;A231124A07;2023.11.24;94.6373;94.9367;3.9288
2022.07.21;A281022A11;2028.10.22;85.2627;86.1598;5.0301
2022.07.21;A250624B14;2025.06.24;87.9396;88.5162;0.4068
2022.07.21;A240626B15;2024.06.26;87.4924;87.8708;0.2055
2022.07.21;A311022A15;2031.10.22;65.282;66.3715;2.4219
2022.07.21;A271027A16;2027.10.27;72.1775;72.9524;2.1945
2022.07.21;A221026B17;2022.10.26;98.2463;98.3024;1.2849
2022.07.21;A261222D17;2026.12.22;74.1826;74.8633;1.5897
2022.07.21;A230726B18;2023.07.26;102.25;102.6;1.5767
2022.07.21;A381027A18;2038.10.27;51.9282;53.3421;2.1945
2022.07.21;A241024C18;2024.10.24;84.5834;84.9938;1.8493
2022.07.21;A300821A19;2030.08.21;65.7217;66.7535;2.7452
2022.07.21;A251126C19;2025.11.26;74.4853;74.9332;0.6493
2022.07.21;A270422B20;2027.04.22;100.25;100.65;0
2022.07.21;A410425A20;2041.04.25;49.9629;51.3783;0.7151
2022.07.21;A230823C20;2023.08.23;91.4677;91.6946;1.3644
2022.07.21;A290523A20;2029.05.23;63.008;63.8528;0.3233
2022.07.21;A260422E20;2026.04.22;73.5862;74.2007;0.3699
2022.07.21;A330420A20;2033.04.20;55.8521;57.0009;0.5671
2022.07.21;A340622A21;2034.06.22;53.038;54.2687;0.1788
2022.07.21;A290822B21;2029.08.22;97.15;97.43;1.135
2022.07.21;A260826F21;2026.08.26;71.7233;72.349;1.3521
2022.07.21;A510428G21;2051.04.28;53.7895;55.576;0.9205
2022.07.21;D221228;2022.12.28;96.4754;96.5873;0
2022.07.21;A280323B22;2028.03.23;76.7654;77.5111;2.2562
2022.07.21;A321124A22;2032.11.24;72.9147;74.1649;2.3815
2022.07.21;A320527G22;2032.05.27;72.3522;73.5619;0.6781
2022.07.21;D230222;2023.02.22;95.3107;95.4636;0
2022.07.21;D230419;2023.04.19;94.1659;94.2329;0
2022.07.21;D230628;2023.06.28;91.5227;91.7301;0
2022.07.22;A231124A07;2023.11.24;94.8429;95.1196;3.9452
2022.07.22;A281022A11;2028.10.22;86.2468;87.2822;5.0486
2022.07.22;A250624B14;2025.06.24;88.347;88.9045;0.4219
2022.07.22;A240626B15;2024.06.26;87.8709;88.1903;0.2137
2022.07.22;A311022A15;2031.10.22;66.2827;67.3926;2.4308
2022.07.22;A271027A16;2027.10.27;72.8012;73.6498;2.2027
2022.07.22;A221026B17;2022.10.26;98.2738;98.3366;1.2897
2022.07.22;A261222D17;2026.12.22;74.8472;75.4776;1.5973
2022.07.22;A230726B18;2023.07.26;102.35;102.65;1.595
2022.07.22;A381027A18;2038.10.27;53.2885;54.8109;2.2027
2022.07.22;A241024C18;2024.10.24;84.9245;85.3195;1.8562
2022.07.22;A300821A19;2030.08.21;66.5883;67.6807;2.7534
2022.07.22;A251126C19;2025.11.26;74.8607;75.3791;0.6521
2022.07.22;A270422B20;2027.04.22;100.25;100.65;0
2022.07.22;A410425A20;2041.04.25;51.2613;52.8518;0.7233
2022.07.22;A230823C20;2023.08.23;91.5877;91.8146;1.3685
2022.07.22;A290523A20;2029.05.23;63.8631;64.7966;0.3288
2022.07.22;A260422E20;2026.04.22;74.0436;74.6625;0.374
2022.07.22;A330420A20;2033.04.20;56.9108;58.1851;0.5733
2022.07.22;A340622A21;2034.06.22;54.2249;55.4891;0.1849
2022.07.22;A290822B21;2029.08.22;97.15;97.425;1.1539
2022.07.22;A260826F21;2026.08.26;72.2857;72.9436;1.3562
2022.07.22;A510428G21;2051.04.28;55.226;57.0905;0.9315
2022.07.22;D221228;2022.12.28;96.4967;96.6079;0
2022.07.22;A280323B22;2028.03.23;77.4836;78.3463;2.2685
2022.07.22;A321124A22;2032.11.24;74.0595;75.5033;2.3945
2022.07.22;A320527G22;2032.05.27;73.3013;74.6934;0.6904
2022.07.22;D230222;2023.02.22;95.3314;95.4836;0
2022.07.22;D230419;2023.04.19;94.1861;94.3533;0
2022.07.22;D230628;2023.06.28;91.6885;91.888;0
2022.07.25;A231124A07;2023.11.24;94.6445;94.9071;3.9945
2022.07.25;A281022A11;2028.10.22;85.689;86.7973;5.1041
2022.07.25;A250624B14;2025.06.24;87.9759;88.5731;0.4671
2022.07.25;A240626B15;2024.06.26;87.6455;88.0379;0.2384
2022.07.25;A311022A15;2031.10.22;65.7332;66.8791;2.4575
2022.07.25;A271027A16;2027.10.27;72.351;73.2243;2.2274
2022.07.25;A221026B17;2022.10.26;98.32;98.3879;1.3041
2022.07.25;A261222D17;2026.12.22;74.3748;75.056;1.6199
2022.07.25;A230726B18;2023.07.26;103;103.35;0
2022.07.25;A381027A18;2038.10.27;52.5601;54.0545;2.2274
2022.07.25;A241024C18;2024.10.24;84.6846;85.1449;1.8767
2022.07.25;A300821A19;2030.08.21;66.0108;67.1777;2.7781
2022.07.25;A251126C19;2025.11.26;74.6003;75.1825;0.6603
2022.07.25;A270422B20;2027.04.22;100.25;100.65;0.0963
2022.07.25;A410425A20;2041.04.25;50.6169;52.1797;0.7479
2022.07.25;A230823C20;2023.08.23;91.5139;91.7565;1.3808
2022.07.25;A290523A20;2029.05.23;63.4153;64.3772;0.3452
2022.07.25;A260422E20;2026.04.22;73.7473;74.3863;0.3863
2022.07.25;A330420A20;2033.04.20;56.4021;57.7109;0.5918
2022.07.25;A340622A21;2034.06.22;53.5995;54.8958;0.2034
2022.07.25;A290822B21;2029.08.22;97.25;97.5;1.2107
2022.07.25;A260826F21;2026.08.26;71.8631;72.541;1.3685
2022.07.25;A510428G21;2051.04.28;54.2649;56.1487;0.9644
2022.07.25;D221228;2022.12.28;96.5767;96.6616;0
2022.07.25;A280323B22;2028.03.23;76.9756;77.8659;2.3055
2022.07.25;A321124A22;2032.11.24;73.5812;74.9007;2.4336
2022.07.25;A320527G22;2032.05.27;72.6312;73.9527;0.7274
2022.07.25;D230222;2023.02.22;95.3936;95.5277;0
2022.07.25;D230419;2023.04.19;94.2137;94.3726;0
2022.07.25;D230628;2023.06.28;91.653;91.8426;0
2022.07.26;A231124A07;2023.11.24;95.0085;95.2148;4.011
2022.07.26;A281022A11;2028.10.22;87.0507;88.055;5.1226
2022.07.26;A250624B14;2025.06.24;88.6706;89.2739;0.4822
2022.07.26;A240626B15;2024.06.26;87.9171;88.3107;0.2466
2022.07.26;A311022A15;2031.10.22;67.2733;68.6013;2.4664
2022.07.26;A271027A16;2027.10.27;73.4965;74.2208;2.2356
2022.07.26;A221026B17;2022.10.26;98.3309;98.3911;1.3089
2022.07.26;A261222D17;2026.12.22;75.3833;75.9309;1.6274
2022.07.26;A230726B18;2023.07.26;102.96;103.4;0
2022.07.26;A381027A18;2038.10.27;54.6481;56.1595;2.2356
2022.07.26;A241024C18;2024.10.24;85.1783;85.5214;1.8836
2022.07.26;A300821A19;2030.08.21;67.4485;68.6016;2.7863
2022.07.26;A251126C19;2025.11.26;75.4026;75.9014;0.663
2022.07.26;A270422B20;2027.04.22;100.25;100.65;0.1284
2022.07.26;A410425A20;2041.04.25;52.6145;54.1972;0.7562
2022.07.26;A230823C20;2023.08.23;91.7137;91.8396;1.3849
2022.07.26;A290523A20;2029.05.23;64.762;65.6717;0.3507
2022.07.26;A260422E20;2026.04.22;74.5502;75.0726;0.3904
2022.07.26;A330420A20;2033.04.20;58.0134;59.3674;0.5979
2022.07.26;A340622A21;2034.06.22;55.3082;56.6549;0.2096
2022.07.26;A290822B21;2029.08.22;97.25;97.5247;1.2296
2022.07.26;A260826F21;2026.08.26;72.74;73.2685;1.3726
2022.07.26;A510428G21;2051.04.28;56.51;58.5212;0.9753
2022.07.26;D221228;2022.12.28;96.6622;96.7226;0
2022.07.26;A280323B22;2028.03.23;78.3781;78.9958;2.3178
2022.07.26;A321124A22;2032.11.24;75.4076;76.7119;2.4466
2022.07.26;A320527G22;2032.05.27;74.6023;75.9143;0.7397
2022.07.26;D230222;2023.02.22;95.4143;95.5425;0
2022.07.26;D230419;2023.04.19;94.2406;94.4122;0
2022.07.26;D230628;2023.06.28;91.7938;91.9439;0
2022.07.27;A231124A07;2023.11.24;95.064;95.339;4.0274
2022.07.27;A281022A11;2028.10.22;87.933;88.9501;5.1411
2022.07.27;A250624B14;2025.06.24;88.9018;89.3943;0.4973
2022.07.27;A240626B15;2024.06.26;88.0532;88.4319;0.2548
2022.07.27;A311022A15;2031.10.22;68.1616;69.5111;2.4753
2022.07.27;A271027A16;2027.10.27;74.0662;74.931;2.2438
2022.07.27;A221026B17;2022.10.26;98.3534;98.4198;1.3137
2022.07.27;A261222D17;2026.12.22;75.6832;76.408;1.6349
2022.07.27;A230726B18;2023.07.26;102.95;103.35;0.0322
2022.07.27;A381027A18;2038.10.27;55.7348;57.4121;2.2438
2022.07.27;A241024C18;2024.10.24;85.246;85.6407;1.8904
2022.07.27;A300821A19;2030.08.21;68.2521;69.4671;2.7945
2022.07.27;A251126C19;2025.11.26;75.6005;76.1462;0.6658
2022.07.27;A270422B20;2027.04.22;100.25;100.65;0.1606
2022.07.27;A410425A20;2041.04.25;53.8145;55.5127;0.7644
2022.07.27;A230823C20;2023.08.23;91.7697;91.9493;1.389
2022.07.27;A290523A20;2029.05.23;65.4528;66.4126;0.3562
2022.07.27;A260422E20;2026.04.22;74.7888;75.4134;0.3945
2022.07.27;A330420A20;2033.04.20;58.9688;60.3494;0.6041
2022.07.27;A340622A21;2034.06.22;56.2943;57.6702;0.2158
2022.07.27;A290822B21;2029.08.22;97.25;97.525;1.2485
2022.07.27;A260826F21;2026.08.26;73.0187;73.7095;1.3767
2022.07.27;A510428G21;2051.04.28;58.0654;60.1658;0.9863
2022.07.27;D221228;2022.12.28;96.675;96.751;0
2022.07.27;A280323B22;2028.03.23;78.9306;79.8118;2.3301
2022.07.27;A321124A22;2032.11.24;76.43;77.8736;2.4596
2022.07.27;A320527G22;2032.05.27;75.4778;76.9777;0.7521
2022.07.27;D230222;2023.02.22;95.435;95.568;0
2022.07.27;D230419;2023.04.19;94.2741;94.4517;0
2022.07.27;D230628;2023.06.28;91.7768;91.9659;0
2022.07.28;A231124A07;2023.11.24;94.9028;95.1765;4.0438
2022.07.28;A281022A11;2028.10.22;87.3512;88.4438;5.1596
2022.07.28;A250624B14;2025.06.24;88.6435;89.2678;0.5123
2022.07.28;A240626B15;2024.06.26;87.978;88.3709;0.263
2022.07.28;A311022A15;2031.10.22;67.6767;68.9138;2.4842
2022.07.28;A271027A16;2027.10.27;73.7148;74.5408;2.2521
2022.07.28;A261222D17;2026.12.22;75.2363;75.8685;1.6425
2022.07.28;A230726B18;2023.07.26;102.95;103.35;0.0643
2022.07.28;A381027A18;2038.10.27;54.4782;55.9831;2.2521
2022.07.28;A241024C18;2024.10.24;85.211;85.5706;1.8973
2022.07.28;A300821A19;2030.08.21;67.8609;69.0218;2.8027
2022.07.28;A251126C19;2025.11.26;75.3919;75.8442;0.6685
2022.07.28;A270422B20;2027.04.22;100.16;100.59;0.1927
2022.07.28;A410425A20;2041.04.25;52.3115;54.0098;0.7726
2022.07.28;A230823C20;2023.08.23;91.6558;91.8793;1.3932
2022.07.28;A290523A20;2029.05.23;65.3489;66.3452;0.3616
2022.07.28;A260422E20;2026.04.22;74.4082;75.0032;0.3986
2022.07.28;A330420A20;2033.04.20;58.0267;59.3296;0.6103
2022.07.28;A340622A21;2034.06.22;55.4224;56.7193;0.2219
2022.07.28;A290822B21;2029.08.22;97.25;97.525;1.2674
2022.07.28;A260826F21;2026.08.26;72.5343;73.2453;1.3808
2022.07.28;A510428G21;2051.04.28;56.5118;58.3702;0.9973
2022.07.28;D221228;2022.12.28;96.6324;96.7237;0
2022.07.28;A280323B22;2028.03.23;78.5387;79.4507;2.3425
2022.07.28;A321124A22;2032.11.24;75.416;76.8348;2.4726
2022.07.28;A320527G22;2032.05.27;74.449;75.8672;0.7644
2022.07.28;D230222;2023.02.22;95.2815;95.424;0
2022.07.28;D230419;2023.04.19;94.1637;94.2748;0
2022.07.28;D230628;2023.06.28;91.7366;91.9485;0
2022.07.29;A231124A07;2023.11.24;94.7767;95.0492;4.0603
2022.07.29;A281022A11;2028.10.22;87.3557;88.4057;5.1781
2022.07.29;A250624B14;2025.06.24;88.1662;88.7631;0.5274
2022.07.29;A240626B15;2024.06.26;87.7082;88.0987;0.2712
2022.07.29;A311022A15;2031.10.22;67.8302;69.0203;2.4932
2022.07.29;A271027A16;2027.10.27;73.6274;74.3853;2.2603
2022.07.29;A261222D17;2026.12.22;74.9069;75.5352;1.65
2022.07.29;A230726B18;2023.07.26;102.924;103.25;0.0965
2022.07.29;A381027A18;2038.10.27;54.8981;56.3562;2.2603
2022.07.29;A241024C18;2024.10.24;84.9551;85.3127;1.9041
2022.07.29;A300821A19;2030.08.21;67.9129;69.0295;2.811
2022.07.29;A251126C19;2025.11.26;74.849;75.2742;0.6712
2022.07.29;A270422B20;2027.04.22;100.16;100.59;0.2248
2022.07.29;A410425A20;2041.04.25;52.9349;54.5302;0.7808
2022.07.29;A230823C20;2023.08.23;91.5873;91.8009;1.3973
2022.07.29;A290523A20;2029.05.23;65.359;66.3164;0.3671
2022.07.29;A260422E20;2026.04.22;74.0306;74.6213;0.4027
2022.07.29;A330420A20;2033.04.20;58.4804;59.7441;0.6164
2022.07.29;A340622A21;2034.06.22;55.7362;57.0419;0.2281
2022.07.29;A290822B21;2029.08.22;97.25;97.5276;1.2863
2022.07.29;A260826F21;2026.08.26;72.2105;72.8643;1.3849
2022.07.29;A510428G21;2051.04.28;57.0236;58.8316;1.0082
2022.07.29;D221228;2022.12.28;96.4293;96.5354;0
2022.07.29;A280323B22;2028.03.23;78.4381;79.2384;2.3548
2022.07.29;A321124A22;2032.11.24;75.927;77.1843;2.4856
2022.07.29;A320527G22;2032.05.27;74.886;76.2591;0.7767
2022.07.29;D230222;2023.02.22;95.2663;95.3188;0
2022.07.29;D230419;2023.04.19;93.9508;94.0999;0
2022.07.29;D230628;2023.06.28;91.6422;91.8217;0
2022.08.01;A231124A07;2023.11.24;94.5493;94.8189;4.1096
2022.08.01;A281022A11;2028.10.22;86.8303;87.8709;5.2336
2022.08.01;A250624B14;2025.06.24;87.6903;88.2153;0.5726
2022.08.01;A240626B15;2024.06.26;87.3985;87.6658;0.2959
2022.08.01;A311022A15;2031.10.22;67.3133;68.4913;2.5199
2022.08.01;A271027A16;2027.10.27;73.4316;74.2189;2.2849
2022.08.01;A261222D17;2026.12.22;74.6335;75.2577;1.6726
2022.08.01;A230726B18;2023.07.26;102.75;103.15;0.193
2022.08.01;A381027A18;2038.10.27;54.2583;55.6936;2.2849
2022.08.01;A241024C18;2024.10.24;84.4324;84.8191;1.9247
2022.08.01;A300821A19;2030.08.21;67.4966;68.6037;2.8356
2022.08.01;A251126C19;2025.11.26;74.5465;74.9907;0.6795
2022.08.01;A270422B20;2027.04.22;100.2;100.63;0.3211
2022.08.01;A410425A20;2041.04.25;52.2618;53.7653;0.8055
2022.08.01;A230823C20;2023.08.23;91.4118;91.5964;1.4096
2022.08.01;A290523A20;2029.05.23;64.8606;65.8463;0.3836
2022.08.01;A260422E20;2026.04.22;73.7607;74.3718;0.4151
2022.08.01;A330420A20;2033.04.20;57.8069;59.1532;0.6349
2022.08.01;A340622A21;2034.06.22;55.344;56.5329;0.2466
2022.08.01;A290822B21;2029.08.22;97.25;97.5305;1.3431
2022.08.01;A260826F21;2026.08.26;71.9976;72.6214;1.3973
2022.08.01;A510428G21;2051.04.28;56.2271;58.0702;1.0411
2022.08.01;D221228;2022.12.28;96.4665;96.5436;0
2022.08.01;A280323B22;2028.03.23;78.102;78.8968;2.3918
2022.08.01;A321124A22;2032.11.24;75.1532;76.6216;2.5247
2022.08.01;A320527G22;2032.05.27;74.1976;75.5537;0.8137
2022.08.01;D230222;2023.02.22;95.1506;95.2538;0
